 1    4       1.785714285714e+04  0.000000000000e+00 -3.146060955197e-06 -5.899454575067e-06  1.142113839126e-04  2.123905323237e+05 -6.116781748980e+02  7.432416397236e+02  2.123883510516e+05 -2.626053090263e-01  0.000000000000e+00  9.649028910709e-01 
 1    2       1.785714285714e+04  0.000000000000e+00  8.561508822860e-07 -7.009464883051e-06 -2.617460505669e-04  1.227162886281e+06  2.173429978849e+02 -1.219132767804e+03  1.227162261457e+06 -9.555321033821e-02  0.000000000000e+00 -9.954032211518e-01 
 1    3       1.785714285714e+04  0.000000000000e+00 -8.514329955354e-07  3.173223918854e-06 -1.791947827450e-04  8.437108359573e+05 -1.124254180438e+03  3.366073973279e+02  8.437100197697e+05  4.669191625845e-01  0.000000000000e+00 -8.842941730787e-01 
 1    2       1.785714285714e+04  0.000000000000e+00 -4.375064098140e-06 -4.656463135537e-06 -5.976333357815e-05  1.579755926208e+05  6.059006331239e+02 -5.892507904678e+02  1.579733317109e+05  4.177719495058e-01  0.000000000000e+00  9.085517114846e-01 
 1    4       1.785714285714e+04  0.000000000000e+00 -9.180823832444e-08  8.156359475310e-06 -7.758153269362e-05  1.051347407061e+06  8.966535342461e+02 -1.011011259576e+03  1.051346538589e+06  6.948837866861e-01  0.000000000000e+00 -7.191012222903e-01 
 1    2       1.785714285714e+04  0.000000000000e+00 -1.324053472390e-06  2.174456569501e-06 -3.388493756817e-04  1.478054736550e+06  1.651744856307e+02 -1.010987328579e+02  1.478054723863e+06  4.378105034322e-03  0.000000000000e+00 -9.999763617193e-01 
 1    2       1.785714285714e+04  0.000000000000e+00  1.054437919734e-05  4.370638610663e-06 -6.875627820556e-04  5.141482154317e+05 -1.032080483603e+03  7.296053338570e+02  5.141466618753e+05  9.951194107165e-01  0.000000000000e+00  9.865376822293e-02 
 1    3       1.785714285714e+04  0.000000000000e+00  6.568908890318e-06 -1.311333245847e-06 -2.358530889801e-04  1.284325002365e+06  6.436207826203e+02 -4.949977857077e+02  1.284324745705e+06  1.837058811775e-01  0.000000000000e+00 -9.829695995581e-01 
 1    2       1.785714285714e+04  0.000000000000e+00  1.511367608752e-06 -1.703043184722e-06 -3.672322053163e-04  1.400635956858e+06  1.603562646203e+02 -1.331533794615e+02  1.400635941350e+06 -7.709409418069e-02  0.000000000000e+00 -9.970108070108e-01 
 1    2       1.785714285714e+04  0.000000000000e+00 -4.712073186874e-06 -5.287614176641e-06 -2.865131150119e-04  1.006650586513e+06 -1.123995287927e+03  3.802494022842e+02  1.006649887186e+06  3.542686243543e-01  0.000000000000e+00 -9.351361365622e-01 
 1    3       1.785714285714e+04  0.000000000000e+00  2.933236516883e-06  2.295894418236e-06 -4.737110683275e-05  8.580881112388e+05  1.558102520677e+03 -3.490750198150e+02  8.580866256460e+05  4.706080738962e-01  0.000000000000e+00 -8.823364432583e-01 
