 1    2       3.125000000000e+05  0.000000000000e+00 -4.437750291098e-06  5.122727987622e-06  8.045641828074e-04  1.991198559508e+05 -5.504779131461e+02  5.851875851151e+02  1.991182351353e+05  4.637914438905e-01  0.000000000000e+00  8.859439150571e-01 
 1    2       3.125000000000e+05  0.000000000000e+00  2.392138236443e-06  3.720592766750e-06  5.570757491666e-04  1.189026387240e+06 -9.167033717633e+02 -2.500275776362e+03  1.189023405080e+06 -7.462399685947e-04  0.000000000000e+00 -9.999883929729e-01 
 1    2       3.125000000000e+05  0.000000000000e+00 -5.554541385734e-06  7.300613306629e-06  5.859900079821e-04  1.824864659713e+05 -3.794553621140e+02  4.804114796190e+02  1.824854390935e+05 -3.004989323768e-01  0.000000000000e+00  9.537817278966e-01 
 1    2       3.125000000000e+05  0.000000000000e+00 -8.682524824740e-06 -3.406706073212e-05  7.171678864216e-04  7.208808163367e+03 -4.629949046577e+01 -1.885866034432e+02  7.206192239069e+03  7.843042130931e-01  0.000000000000e+00 -6.203764183721e-01 
 1    2       3.125000000000e+05  0.000000000000e+00 -1.358485777990e-06 -1.300637775865e-06  5.480527890749e-04  5.433146462214e+05 -9.370932198566e+02 -1.005674533511e+03  5.433129073321e+05 -9.734045803336e-01  0.000000000000e+00  2.290715782461e-01 
 1    2       3.125000000000e+05  0.000000000000e+00 -1.741366494496e-06 -1.785274190053e-06  7.899040383586e-04  6.610265872134e+05 -8.681833996264e+02 -9.463924960768e+02  6.610253396064e+05 -9.640525981663e-01  0.000000000000e+00 -2.656860090157e-01 
 1    2       3.125000000000e+05  0.000000000000e+00 -1.898432910945e-06 -9.286297014927e-07  6.639017784617e-04  6.614151046332e+05 -1.814029743021e+03 -4.806715132493e+02  6.614124423444e+05 -5.565052156794e-01  0.000000000000e+00 -8.308393955474e-01 
 1    2       3.125000000000e+05  0.000000000000e+00 -2.960038039920e-06 -3.757429200709e-06  6.443651147500e-04  1.139876822755e+06  1.429580493736e+03  2.668599723825e+03  1.139872802521e+06 -5.773278028812e-02  0.000000000000e+00 -9.983201490650e-01 
 1    2       3.125000000000e+05  0.000000000000e+00  1.826179573155e-08  1.042686448129e-06  7.386958762627e-04  9.744869458885e+05  7.931050604317e+02  6.254990536439e+02  9.744864224003e+05 -2.714817908871e-01  0.000000000000e+00 -9.624267787667e-01 
 1    2       3.125000000000e+05  0.000000000000e+00 -6.274330898967e-07 -3.896125400119e-06  6.125852856057e-04  1.112076230861e+06 -2.646931104236e+02  2.695245821474e+03  1.112072933235e+06 -1.191587324140e-01  0.000000000000e+00 -9.928645162499e-01 
