1.89072e-05 1.35882e-05 1.12593e-05 1.12593e-05 1.35882e-05 1.89072e-05 
0.00199365 0.00151592 0.00130476 0.00130476 0.00151592 0.00199365 
0.0645636 0.0555653 0.0516233 0.0516233 0.0555653 0.0645636 
0.3043 0.245125 0.220846 0.220846 0.245125 0.3043 
0.357915 0.251504 0.212664 0.212664 0.251504 0.357915 
0.387798 0.237135 0.189757 0.189757 0.237135 0.387798 
