-0.9995 -0.5997 -0.1999 0.1999 0.5997 0.9995 
-0.9995 -0.5997 -0.1999 0.1999 0.5997 0.9995 
-0.9995 -0.5997 -0.1999 0.1999 0.5997 0.9995 
-0.9995 -0.5997 -0.1999 0.1999 0.5997 0.9995 
-0.9995 -0.5997 -0.1999 0.1999 0.5997 0.9995 
-0.9995 -0.5997 -0.1999 0.1999 0.5997 0.9995 
