 2    1       1.375000000000e+07  4.233823969877e-06  6.713393357000e-08 -2.550773600776e-06  0.000000000000e+00  1.534569408656e+09  3.334864302429e+05 -1.630626573358e+06  1.534568421324e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07  8.747210571018e-06  4.044536814230e-06  3.455800409815e-06  0.000000000000e+00  1.357660644742e+09  1.510164653004e+06 -1.945664426651e+06  1.357658314884e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07 -3.007966548925e-06 -4.504949164397e-06 -3.878338365434e-06 -0.000000000000e+00  1.734355268714e+09  7.514801772286e+05 -1.503159265891e+06  1.734354379533e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07  5.363403173764e-06 -6.561791463514e-07 -1.421526453374e-06  0.000000000000e+00  1.646374591143e+09  3.546536453253e+06 -6.573682375306e+05  1.646370561024e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07  1.348266628805e-06  5.870394477251e-06  1.439335400760e-07  0.000000000000e+00  1.650401529313e+09  1.272557743679e+05 -2.721656064208e+05  1.650401423166e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07  7.226533086455e-07  2.237550099387e-06  4.377606119016e-07  0.000000000000e+00  1.709340729439e+09  1.543818853330e+06  2.054807611653e+06  1.709338721146e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07 -3.485543007824e-06  1.919662168229e-06  2.351743865711e-06 -0.000000000000e+00  1.653477360816e+09  1.746353925431e+06 -3.243792488382e+05  1.653476328122e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07  4.132817723177e-06 -2.044585367249e-06  4.700836090498e-07  0.000000000000e+00  1.592224751757e+09 -3.324652567382e+06 -3.476338902026e+04  1.592221198667e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07 -4.662121323208e-06 -2.439342410409e-06  1.464669193761e-07 -0.000000000000e+00  1.565202745289e+09 -2.256464960026e+06  3.652249790193e+05  1.565200993080e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07 -2.161842802375e-06  3.633119334169e-07 -3.368717000297e-06 -0.000000000000e+00  1.575907100019e+09  1.023750370904e+05 -5.008097228345e+05  1.575906934593e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07  4.848551874529e-06 -2.082031271110e-06  6.082404381416e-07  0.000000000000e+00  1.655597452181e+09  3.998454335065e+06 -6.838680246548e+05  1.655592404022e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07  2.493214634141e-06  7.292350597081e-07  1.811345518655e-06  0.000000000000e+00  1.531179551757e+09  4.313267855158e+05 -2.014031818643e+06  1.531178081496e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07 -7.638794883171e-06  1.083586864021e-06  2.729465650683e-06 -0.000000000000e+00  1.403426723507e+09 -3.721579482151e+05  4.793710860478e+06  1.403418394488e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07 -9.207369386380e-07  4.216278242230e-07 -3.436460308883e-06 -0.000000000000e+00  2.081791270728e+09 -2.773798250284e+06  1.357009032633e+05  2.081789355916e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07 -5.946492375248e-06 -1.340811520555e-06 -3.513838653424e-06 -0.000000000000e+00  1.581610541545e+09 -2.306683210572e+06 -1.319970644108e+06  1.581608226432e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07  6.278763318680e-06  1.905024807084e-06  1.177632948398e-06  0.000000000000e+00  1.473008963555e+09  2.898185312024e+04 -1.813046228119e+06  1.473007759191e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07 -4.850313739892e-06 -3.437913081500e-06  1.936731098548e-06 -0.000000000000e+00  1.394355127042e+09 -1.458782434978e+04  4.052077861055e+04  1.394355033108e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07 -1.524270407979e-06 -2.089202399355e-06  3.057133250092e-06 -0.000000000000e+00  1.444297520996e+09 -1.407196841495e+06 -7.472848358370e+04  1.444296743494e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07 -9.309819776531e-07  1.736542476352e-06 -4.157459316203e-06 -0.000000000000e+00  1.532506175218e+09  1.281361610495e+06 -1.636296909515e+06  1.532504681111e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07 -4.969123779288e-06 -1.823209779015e-06 -9.082330618914e-07 -0.000000000000e+00  1.567468515518e+09  3.349321029427e+06 -1.718283401176e+06  1.567463912373e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07 -4.359723585806e-06 -3.458217026680e-06 -5.615220517340e-07 -0.000000000000e+00  1.240107058801e+09  3.676284577928e+05  2.051532130393e+06  1.240105202494e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07  1.813900956684e-06 -6.372529426614e-07  2.630291700034e-06  0.000000000000e+00  1.753139292760e+09  3.360841904734e+06 -1.367538546708e+06  1.753135463762e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07 -8.342835111090e-06  2.063726546541e-06  3.347512720998e-06 -0.000000000000e+00  1.458586602427e+09 -9.436789465253e+05  2.297178581448e+06  1.458584399039e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07 -1.860722470517e-06 -4.598562258444e-06  1.838446090263e-08 -0.000000000000e+00  1.862592796079e+09 -1.931950498278e+06 -1.596289000695e+06  1.862591040281e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07  1.799948998240e-06  4.154138601915e-06 -2.253759820516e-07  0.000000000000e+00  1.660637091864e+09  1.606911598168e+06  2.080970703049e+06  1.660634932239e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07 -8.057628709388e-06  1.343833528527e-06 -6.885051309128e-07 -0.000000000000e+00  1.577401319523e+09 -2.861275676443e+05 -3.196265979065e+06  1.577397972849e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07 -3.115855115003e-06  2.957716764826e-06 -2.964941877267e-06 -0.000000000000e+00  1.430951834384e+09 -5.773636180848e+05 -1.042296086833e+06  1.430951247421e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07 -1.693935776312e-06 -3.661486137923e-06  2.667758205926e-06 -0.000000000000e+00  1.343837594695e+09  4.810467717355e+05  1.138732714961e+06  1.343836929355e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07  6.998934128782e-07 -3.662593381104e-06  1.229541800161e-06  0.000000000000e+00  1.636270244096e+09 -1.510227778829e+06 -5.718625265418e+05  1.636269367739e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07  3.441524433081e-06 -6.406591679258e-06 -3.013916544237e-06  0.000000000000e+00  1.310301169225e+09  1.125543934313e+06  9.492038556772e+05  1.310300242744e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07 -8.690231760446e-06 -1.510063270963e-06  3.534931420596e-07 -0.000000000000e+00  1.541237335169e+09 -1.319577501123e+06 -1.620105259959e+06  1.541235834385e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07 -6.346329848637e-06  2.831369050963e-06 -2.853084884810e-06 -0.000000000000e+00  1.590135451862e+09  2.639041635643e+06 -1.086995846780e+06  1.590132808626e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07  8.081598203275e-06 -1.895469967681e-06 -4.149967700944e-06  0.000000000000e+00  1.591123067284e+09  2.796985213710e+06 -3.056227044107e+05  1.591120497829e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07 -7.748710366966e-06 -2.789844848904e-06  2.795260719949e-06 -0.000000000000e+00  1.595849978474e+09  2.622354615166e+05  9.611093533514e+05  1.595849586019e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07 -9.626158727894e-07 -2.480756453622e-06  2.081528332151e-06 -0.000000000000e+00  1.123469914632e+09  1.934354311853e+06 -2.049672019047e+06  1.123466263891e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
 2    1       1.375000000000e+07 -4.788854406914e-06  2.635045565824e-06  5.813202474537e-07 -0.000000000000e+00  1.715712196516e+09  1.751513897711e+06 -1.328465499615e+05  1.715711221542e+09  0.000000000000e+00  0.000000000000e+00  0.000000000000e+00 
